product_id,brand,seller_id,stock_quantity,avg_rating,num_reviews
PROD04740,Brand_D,SELLER016,897,4.8,1169
PROD00361,Brand_G,SELLER024,518,4.9,4105
PROD04955,Brand_D,SELLER032,849,4.2,3411
PROD03637,Brand_H,SELLER040,734,4.4,3599
PROD00885,Brand_A,SELLER022,764,4.0,71
PROD04479,Brand_B,SELLER057,766,4.3,2577
PROD01514,Brand_D,SELLER002,976,3.9,1697
PROD04647,Brand_F,SELLER010,200,4.1,508
PROD02960,Brand_F,SELLER018,453,2.6,272
PROD04755,Brand_A,SELLER095,458,4.1,852
PROD02148,Brand_G,SELLER025,273,3.6,4763
PROD01809,Brand_A,SELLER048,212,2.7,2695
PROD03431,Brand_B,SELLER067,159,2.9,1360
PROD00971,Brand_G,SELLER100,847,4.7,1536
PROD00228,Brand_F,SELLER033,144,4.4,1574
PROD04230,Brand_F,SELLER044,405,4.8,3793
PROD03347,Brand_G,SELLER093,890,3.4,4023
PROD02803,Brand_D,SELLER014,590,4.8,1202
PROD04567,Brand_G,SELLER020,843,2.6,3660
PROD03262,Brand_C,SELLER044,771,2.8,3851
PROD04448,Brand_C,SELLER053,923,3.2,4364
PROD02186,Brand_F,SELLER087,401,4.7,1530
PROD02963,Brand_F,SELLER090,687,4.8,3794
PROD04116,Brand_H,SELLER014,137,3.3,445
PROD04742,Brand_F,SELLER076,979,3.3,337
PROD04642,Brand_G,SELLER057,883,4.5,645
PROD04277,Brand_D,SELLER032,215,3.4,1589
PROD03144,Brand_F,SELLER038,208,2.8,968
PROD02699,Brand_F,SELLER029,771,4.4,3941
PROD04283,Brand_C,SELLER038,435,4.3,1715
PROD03762,Brand_B,SELLER072,861,3.2,4324
PROD02974,Brand_A,SELLER043,304,3.8,850
PROD04730,Brand_D,SELLER027,332,2.5,3852
PROD04182,Brand_F,SELLER058,192,4.2,591
PROD00792,Brand_D,SELLER005,47,3.4,104
PROD02739,Brand_D,SELLER077,782,3.7,2129
PROD02294,Brand_A,SELLER092,623,2.5,2499
PROD03057,Brand_F,SELLER078,252,3.7,499
PROD03964,Brand_D,SELLER096,652,3.7,3747
PROD04876,Brand_F,SELLER022,151,4.8,415
PROD00580,Brand_C,SELLER029,740,4.2,2091
PROD04293,Brand_C,SELLER071,953,3.4,823
PROD02060,Brand_A,SELLER047,812,3.0,84
PROD03650,Brand_G,SELLER072,949,4.7,3213
PROD00080,Brand_A,SELLER040,665,4.3,3594
PROD04158,Brand_G,SELLER071,591,3.1,3509
PROD01916,Brand_C,SELLER075,456,3.2,4325
PROD00416,Brand_C,SELLER016,444,4.0,2513
PROD03217,Brand_G,SELLER001,679,4.6,4550
PROD03063,Brand_A,SELLER079,648,4.7,4579
PROD03511,Brand_A,SELLER033,446,3.0,4715
PROD01785,Brand_F,SELLER091,955,3.1,4678
PROD01317,Brand_D,SELLER091,686,3.0,2260
PROD01506,Brand_G,SELLER048,515,3.4,301
PROD02918,Brand_E,SELLER017,11,4.6,2267
PROD00054,Brand_A,SELLER053,974,4.2,3170
PROD03434,Brand_G,SELLER006,1000,3.7,1281
PROD00939,Brand_H,SELLER087,563,4.3,932
PROD01020,Brand_D,SELLER064,667,2.6,3494
PROD04822,Brand_A,SELLER047,260,4.7,2270
PROD03076,Brand_G,SELLER027,338,3.5,3415
PROD01332,Brand_D,SELLER032,818,4.2,4478
PROD02284,Brand_F,SELLER053,57,3.5,2979
PROD00107,Brand_D,SELLER093,416,3.9,1573
PROD00340,Brand_B,SELLER074,67,4.3,715
PROD03605,Brand_A,SELLER087,933,3.9,236
PROD04982,Brand_C,SELLER006,383,3.8,2312
PROD04649,Brand_F,SELLER099,702,4.5,2426
PROD03139,Brand_F,SELLER050,723,2.7,3054
PROD03535,Brand_G,SELLER063,37,4.3,3645
PROD00831,Brand_E,SELLER084,955,3.4,35
PROD04922,Brand_H,SELLER066,423,2.8,1219
PROD02988,Brand_H,SELLER001,90,2.8,2737
PROD04623,Brand_F,SELLER041,673,2.9,3709
PROD01004,Brand_A,SELLER077,829,3.1,3896
PROD03710,Brand_C,SELLER091,405,4.6,1504
PROD00399,Brand_D,SELLER027,371,4.1,2523
PROD03794,Brand_H,SELLER007,427,2.6,229
PROD00288,Brand_C,SELLER007,276,3.3,3236
PROD02818,Brand_H,SELLER065,896,4.7,4312
PROD04516,Brand_D,SELLER036,211,4.5,4882
PROD00809,Brand_H,SELLER093,571,2.7,288
PROD03562,Brand_D,SELLER034,850,4.4,3824
PROD04165,Brand_C,SELLER056,860,3.7,2591
PROD02766,Brand_D,SELLER056,774,4.0,2801
PROD02260,Brand_E,SELLER059,851,4.9,4840
PROD00588,Brand_E,SELLER075,824,2.6,582
PROD02571,Brand_G,SELLER083,335,3.0,2217
PROD04639,Brand_G,SELLER018,651,3.2,3981
PROD02931,Brand_B,SELLER004,388,4.3,4224
PROD00736,Brand_G,SELLER091,352,4.0,4610
PROD03493,Brand_E,SELLER021,177,3.7,823
PROD01704,Brand_F,SELLER062,954,3.5,2806
PROD01186,Brand_G,SELLER099,419,2.7,173
PROD03439,Brand_D,SELLER021,812,4.9,2785
PROD01825,Brand_D,SELLER045,282,3.7,28
PROD02394,Brand_E,SELLER100,555,2.6,973
PROD03694,Brand_G,SELLER094,812,4.2,3589
PROD04716,Brand_D,SELLER068,324,3.7,681
PROD02473,Brand_A,SELLER035,983,4.5,1797
PROD00874,Brand_B,SELLER009,84,2.9,4406
PROD00019,Brand_A,SELLER041,451,2.8,4256
PROD00594,Brand_F,SELLER034,231,3.5,3365
PROD00230,Brand_G,SELLER039,987,3.6,1980
PROD00308,Brand_B,SELLER019,906,3.0,1508
PROD01485,Brand_A,SELLER017,393,4.7,2301
PROD00884,Brand_D,SELLER003,552,2.6,2380
PROD02992,Brand_H,SELLER062,834,3.0,1148
PROD00135,Brand_A,SELLER092,333,4.3,3161
PROD00833,Brand_B,SELLER037,267,3.6,3021
PROD01863,Brand_E,SELLER008,861,3.8,4626
PROD04373,Brand_H,SELLER023,115,4.8,3920
PROD00387,Brand_E,SELLER062,913,4.5,3429
PROD03971,Brand_C,SELLER078,936,4.2,598
PROD01165,Brand_C,SELLER087,162,4.1,4370
PROD01444,Brand_B,SELLER067,971,4.5,236
PROD03393,Brand_B,SELLER016,427,4.1,376
PROD03272,Brand_B,SELLER055,59,4.1,3035
PROD01789,Brand_E,SELLER048,464,3.3,545
PROD00351,Brand_A,SELLER005,776,3.1,4227
PROD04379,Brand_A,SELLER031,740,3.5,2423
PROD03568,Brand_G,SELLER062,6,4.5,3202
PROD00349,Brand_E,SELLER012,178,4.5,1546
PROD02547,Brand_B,SELLER068,432,3.3,1190
PROD03658,Brand_E,SELLER030,669,3.6,2516
PROD04375,Brand_G,SELLER009,29,2.5,2146
PROD03339,Brand_E,SELLER006,618,2.5,2463
PROD01556,Brand_E,SELLER015,17,2.8,4285
PROD02666,Brand_D,SELLER097,57,4.7,3069
PROD04374,Brand_F,SELLER069,330,3.8,2413
PROD00074,Brand_B,SELLER039,88,4.2,4747
PROD04130,Brand_E,SELLER054,134,3.9,4826
PROD01815,Brand_A,SELLER033,812,4.8,3673
PROD00120,Brand_C,SELLER055,993,3.1,2858
PROD01666,Brand_B,SELLER043,657,4.8,2410
PROD00390,Brand_E,SELLER017,961,3.6,1782
PROD00317,Brand_F,SELLER017,771,3.8,923
PROD01024,Brand_E,SELLER048,834,3.2,183
PROD03051,Brand_A,SELLER051,75,2.9,4745
PROD01788,Brand_F,SELLER056,359,3.9,2806
PROD04053,Brand_B,SELLER055,932,3.4,931
PROD01396,Brand_E,SELLER043,4,2.8,4628
PROD02753,Brand_G,SELLER018,211,4.2,841
PROD04923,Brand_G,SELLER079,465,3.9,4629
PROD02337,Brand_D,SELLER084,435,4.3,3337
PROD03954,Brand_G,SELLER013,200,4.2,550
PROD00697,Brand_C,SELLER048,883,2.6,4170
PROD04597,Brand_G,SELLER038,236,3.8,96
PROD03614,Brand_F,SELLER017,953,4.1,2207
PROD02152,Brand_D,SELLER093,370,3.6,1241
PROD04119,Brand_A,SELLER014,472,4.0,3464
PROD00864,Brand_C,SELLER039,256,2.7,4046
PROD03807,Brand_G,SELLER059,747,3.3,2392
PROD01030,Brand_F,SELLER085,203,2.7,3381
PROD04065,Brand_H,SELLER018,512,4.0,602
PROD00495,Brand_C,SELLER068,723,3.6,1874
PROD03077,Brand_A,SELLER008,429,3.0,4937
PROD01966,Brand_D,SELLER035,147,3.4,4586
PROD04270,Brand_B,SELLER026,417,3.7,1422
PROD03356,Brand_B,SELLER024,689,3.2,83
PROD01101,Brand_B,SELLER003,14,3.0,1057
PROD04712,Brand_G,SELLER046,242,4.2,444
PROD02873,Brand_H,SELLER072,515,2.6,1747
PROD01918,Brand_B,SELLER054,108,4.8,460
PROD00286,Brand_C,SELLER061,14,3.0,3747
PROD01763,Brand_D,SELLER091,340,4.4,3741
PROD04457,Brand_B,SELLER099,882,2.8,4233
PROD02446,Brand_A,SELLER098,798,2.6,1199
PROD03135,Brand_A,SELLER057,488,4.9,1183
PROD00261,Brand_F,SELLER029,984,4.3,2998
PROD03898,Brand_G,SELLER044,26,4.4,4632
PROD00284,Brand_B,SELLER004,204,3.5,4419
PROD00983,Brand_A,SELLER072,516,3.0,2621
PROD03335,Brand_F,SELLER013,387,2.8,1754
PROD02211,Brand_C,SELLER027,973,2.6,2161
PROD01497,Brand_A,SELLER003,674,4.6,1032
PROD02942,Brand_C,SELLER001,873,3.5,1593
PROD04428,Brand_H,SELLER017,935,3.2,152
PROD04098,Brand_G,SELLER072,715,3.9,276
PROD04177,Brand_H,SELLER049,404,3.2,3645
PROD04487,Brand_F,SELLER084,303,2.9,2037
PROD02129,Brand_C,SELLER025,85,4.4,1150
PROD04709,Brand_C,SELLER035,657,4.7,1405
PROD00147,Brand_F,SELLER070,685,4.5,1816
PROD01985,Brand_C,SELLER060,785,4.8,4156
PROD02503,Brand_F,SELLER059,295,4.6,4753
PROD04090,Brand_B,SELLER002,969,4.0,3676
PROD00832,Brand_B,SELLER095,739,3.9,2224
PROD02262,Brand_G,SELLER087,113,4.5,4904
PROD01702,Brand_E,SELLER009,148,3.1,1234
PROD00021,Brand_C,SELLER047,341,5.0,4341
PROD04398,Brand_D,SELLER094,963,2.8,2776
PROD02286,Brand_B,SELLER038,174,2.9,3681
PROD04139,Brand_E,SELLER060,975,4.3,2237
PROD02440,Brand_F,SELLER017,966,3.6,861
PROD00987,Brand_E,SELLER058,961,3.4,4310
PROD03834,Brand_C,SELLER017,230,4.1,4209
PROD00869,Brand_A,SELLER042,84,3.6,582
PROD02105,Brand_E,SELLER066,255,3.8,2896
PROD03735,Brand_A,SELLER073,634,4.2,4390
PROD00733,Brand_B,SELLER054,955,4.2,1790
PROD00127,Brand_B,SELLER091,752,3.8,305
PROD02704,Brand_F,SELLER073,947,3.4,3212
PROD04019,Brand_E,SELLER060,121,3.8,3592
PROD00807,Brand_D,SELLER040,942,3.2,380
PROD02398,Brand_E,SELLER003,858,4.4,376
PROD04097,Brand_H,SELLER009,948,3.9,95
PROD03232,Brand_A,SELLER024,341,3.8,4980
PROD03091,Brand_G,SELLER056,569,3.1,2356
PROD02742,Brand_H,SELLER068,699,4.2,3687
PROD03515,Brand_F,SELLER067,818,2.7,2302
PROD03575,Brand_A,SELLER037,679,3.3,4649
PROD01347,Brand_D,SELLER009,466,4.2,1463
PROD00270,Brand_G,SELLER074,237,4.8,2834
PROD02283,Brand_C,SELLER006,117,2.7,4899
PROD00891,Brand_F,SELLER045,781,3.1,2567
PROD03176,Brand_G,SELLER009,505,4.3,3066
PROD04530,Brand_E,SELLER099,888,3.0,1367
PROD00178,Brand_H,SELLER051,585,3.2,589
PROD04442,Brand_G,SELLER008,868,4.0,2853
PROD01262,Brand_A,SELLER067,718,4.9,4979
PROD04759,Brand_D,SELLER019,849,3.6,4854
PROD04851,Brand_B,SELLER009,127,4.1,4678
PROD04903,Brand_G,SELLER095,841,3.9,2901
PROD04801,Brand_D,SELLER008,896,3.2,104
PROD04168,Brand_D,SELLER073,167,3.8,2891
PROD04859,Brand_H,SELLER023,95,3.3,3604
PROD04960,Brand_G,SELLER074,234,4.1,2806
PROD02903,Brand_D,SELLER012,130,2.8,43
PROD04320,Brand_D,SELLER046,966,3.3,3781
PROD00071,Brand_C,SELLER008,90,5.0,2461
PROD00743,Brand_A,SELLER046,718,3.3,2368
PROD03633,Brand_D,SELLER002,425,4.8,2336
PROD00323,Brand_F,SELLER047,9,3.7,3937
PROD04849,Brand_D,SELLER096,107,4.0,1666
PROD00450,Brand_G,SELLER043,272,2.7,4440
PROD01638,Brand_C,SELLER070,555,4.2,4331
PROD02122,Brand_A,SELLER059,61,3.9,3101
PROD03878,Brand_H,SELLER005,505,4.5,3519
PROD00338,Brand_B,SELLER085,601,3.8,3985
PROD03510,Brand_C,SELLER034,737,2.9,592
PROD01121,Brand_G,SELLER014,359,3.3,1069
PROD02763,Brand_B,SELLER014,951,3.6,1394
PROD03908,Brand_E,SELLER066,39,3.7,4227
PROD00420,Brand_H,SELLER074,741,3.0,321
PROD00273,Brand_C,SELLER036,406,4.9,702
PROD00183,Brand_D,SELLER090,109,3.8,2659
PROD02696,Brand_B,SELLER098,212,2.9,856
PROD02580,Brand_H,SELLER053,460,3.0,1045
PROD03628,Brand_A,SELLER057,793,3.8,2240
PROD02225,Brand_B,SELLER017,160,4.9,1568
PROD02221,Brand_E,SELLER007,560,2.6,3523
PROD03677,Brand_C,SELLER079,576,3.5,2614
PROD03295,Brand_D,SELLER068,166,2.5,4164
PROD04629,Brand_A,SELLER044,894,3.8,4133
PROD03328,Brand_A,SELLER038,120,4.5,714
PROD02299,Brand_D,SELLER032,412,2.9,1803
PROD02444,Brand_F,SELLER006,995,2.7,293
PROD02182,Brand_H,SELLER033,525,3.8,1760
PROD02908,Brand_E,SELLER080,18,4.6,1647
PROD04951,Brand_D,SELLER083,73,4.4,3679
PROD01512,Brand_A,SELLER045,982,4.5,169
PROD04817,Brand_C,SELLER066,446,3.9,1363
PROD00995,Brand_F,SELLER067,853,3.3,2200
PROD00081,Brand_C,SELLER071,818,3.4,2819
PROD04425,Brand_A,SELLER022,229,4.8,3677
PROD04685,Brand_G,SELLER036,184,3.2,4264
PROD00595,Brand_F,SELLER092,969,3.0,2457
PROD00509,Brand_B,SELLER025,945,4.9,592
PROD00331,Brand_A,SELLER093,586,2.7,968
PROD01055,Brand_E,SELLER085,151,4.2,1923
PROD01958,Brand_D,SELLER061,918,4.1,1340
PROD02838,Brand_G,SELLER035,807,3.7,12
PROD04030,Brand_B,SELLER059,868,3.7,4066
PROD02264,Brand_A,SELLER054,485,4.0,3041
PROD03583,Brand_D,SELLER012,72,2.5,2044
PROD04431,Brand_G,SELLER015,243,2.8,638
PROD02569,Brand_A,SELLER071,168,3.2,1261
PROD00655,Brand_A,SELLER064,684,3.1,4199
PROD03175,Brand_A,SELLER050,426,2.6,198
PROD04380,Brand_D,SELLER017,50,2.7,1681
PROD03246,Brand_E,SELLER049,594,2.6,2108
PROD04806,Brand_F,SELLER005,554,3.3,1511
PROD03769,Brand_H,SELLER025,108,4.2,2996
PROD01019,Brand_B,SELLER055,23,4.9,3237
PROD04892,Brand_G,SELLER082,967,4.0,4774
PROD00516,Brand_G,SELLER074,397,2.7,1953
PROD02842,Brand_C,SELLER020,683,2.8,3685
PROD02165,Brand_D,SELLER010,475,4.9,3736
PROD04944,Brand_G,SELLER038,705,4.7,3875
PROD01307,Brand_G,SELLER050,119,4.5,362
PROD02715,Brand_D,SELLER038,407,4.1,2279
PROD00429,Brand_G,SELLER055,95,3.1,4440
PROD01084,Brand_A,SELLER026,688,3.7,4074
PROD01310,Brand_F,SELLER029,244,4.0,699
PROD02190,Brand_H,SELLER081,16,4.7,4577
PROD00282,Brand_G,SELLER010,399,4.4,4339
PROD04838,Brand_B,SELLER057,419,4.3,2107
PROD00034,Brand_H,SELLER014,322,3.7,2119
PROD02377,Brand_D,SELLER015,860,3.0,4890
PROD00487,Brand_F,SELLER067,937,2.8,1345
PROD03166,Brand_C,SELLER091,608,2.9,1915
PROD00873,Brand_B,SELLER010,46,4.0,1166
PROD00140,Brand_G,SELLER047,281,3.7,347
PROD04200,Brand_C,SELLER099,793,4.2,3440
PROD02205,Brand_H,SELLER066,151,3.1,3777
PROD00898,Brand_G,SELLER030,13,4.8,684
PROD04695,Brand_C,SELLER028,233,4.2,3772
PROD00363,Brand_A,SELLER072,678,4.4,1772
PROD04617,Brand_C,SELLER095,139,3.5,2798
PROD01651,Brand_H,SELLER038,572,4.1,3626
PROD02954,Brand_G,SELLER047,569,2.9,4163
PROD02646,Brand_F,SELLER078,434,3.0,2368
PROD03792,Brand_G,SELLER023,175,3.7,3529
PROD01722,Brand_E,SELLER012,819,4.9,1258
PROD04937,Brand_G,SELLER004,905,2.9,2969
PROD03578,Brand_C,SELLER099,430,4.2,582
PROD03655,Brand_B,SELLER096,725,2.6,4310
PROD02929,Brand_F,SELLER042,749,3.1,3512
PROD00858,Brand_D,SELLER058,32,4.9,1357
PROD02479,Brand_F,SELLER069,425,4.1,3482
PROD00544,Brand_G,SELLER082,869,2.6,3581
PROD04927,Brand_E,SELLER049,254,4.9,1976
PROD03018,Brand_F,SELLER042,77,2.6,3124
PROD04463,Brand_B,SELLER056,173,2.6,1492
PROD03989,Brand_C,SELLER091,331,3.0,3012
PROD00243,Brand_H,SELLER026,417,4.5,757
PROD00639,Brand_A,SELLER078,6,4.9,593
PROD00593,Brand_A,SELLER002,912,3.0,542
PROD00592,Brand_G,SELLER079,731,4.7,2376
PROD04113,Brand_F,SELLER089,840,4.2,3232
PROD01056,Brand_B,SELLER038,46,3.0,4710
PROD02675,Brand_F,SELLER087,122,4.2,940
PROD00933,Brand_A,SELLER039,583,4.7,1954
PROD02267,Brand_E,SELLER050,225,3.8,1640
PROD04610,Brand_E,SELLER085,747,4.0,2368
PROD03873,Brand_E,SELLER074,181,3.2,3476
PROD02770,Brand_E,SELLER031,931,2.5,4561
PROD03890,Brand_C,SELLER026,952,3.6,3215
PROD02019,Brand_G,SELLER041,333,2.9,2403
PROD03110,Brand_B,SELLER031,652,3.5,138
PROD00966,Brand_D,SELLER060,125,3.9,1366
PROD04737,Brand_E,SELLER019,161,2.7,2188
PROD00093,Brand_A,SELLER095,789,3.2,407
PROD03699,Brand_G,SELLER002,375,4.8,3935
PROD00226,Brand_D,SELLER033,836,3.8,4025
PROD04460,Brand_F,SELLER037,67,3.1,1598
PROD00976,Brand_A,SELLER071,376,2.5,3747
PROD00491,Brand_A,SELLER074,477,3.9,4443
PROD00482,Brand_A,SELLER078,689,2.6,3809
PROD03801,Brand_A,SELLER036,847,2.9,1138
PROD00616,Brand_H,SELLER082,702,4.5,3397
PROD00676,Brand_E,SELLER002,510,4.9,699
PROD02762,Brand_G,SELLER002,14,4.5,2598
PROD03822,Brand_B,SELLER060,708,4.8,1324
PROD03545,Brand_G,SELLER054,400,4.6,3569
PROD03312,Brand_C,SELLER023,103,4.5,4119
PROD00912,Brand_E,SELLER056,323,3.1,468
PROD00262,Brand_F,SELLER062,561,3.6,834
PROD01592,Brand_H,SELLER006,66,4.3,4427
PROD04183,Brand_D,SELLER036,659,4.3,4601
PROD04178,Brand_C,SELLER063,395,2.9,3136
PROD00798,Brand_H,SELLER056,810,4.9,2292
PROD00171,Brand_F,SELLER075,122,4.4,130
PROD02423,Brand_H,SELLER015,803,3.0,1567
PROD00040,Brand_B,SELLER083,298,4.2,429
PROD02584,Brand_H,SELLER078,935,3.5,4968
PROD01816,Brand_F,SELLER034,995,4.5,514
PROD02290,Brand_A,SELLER017,277,3.0,682
PROD00713,Brand_C,SELLER015,430,4.2,2920
PROD04793,Brand_G,SELLER021,604,5.0,4963
PROD04212,Brand_E,SELLER024,367,3.5,1434
PROD03840,Brand_G,SELLER005,9,3.3,836
PROD01605,Brand_H,SELLER057,797,4.6,11
PROD04967,Brand_E,SELLER027,6,3.0,1247
PROD01698,Brand_F,SELLER089,136,4.7,2919
PROD04671,Brand_D,SELLER084,629,2.5,2066
PROD03219,Brand_A,SELLER069,538,3.9,2753
PROD03214,Brand_C,SELLER031,837,4.8,4908
PROD00986,Brand_D,SELLER085,604,2.6,292
PROD00445,Brand_C,SELLER028,795,4.2,1998
PROD01135,Brand_A,SELLER100,501,3.3,3122
PROD00052,Brand_D,SELLER048,32,3.9,1286
PROD01886,Brand_F,SELLER025,804,4.8,1773
PROD02595,Brand_D,SELLER045,868,2.8,537
PROD03465,Brand_B,SELLER009,511,2.8,3150
PROD04970,Brand_C,SELLER050,839,3.1,1294
PROD00767,Brand_C,SELLER079,700,3.9,1781
PROD00492,Brand_G,SELLER087,934,3.8,595
PROD00099,Brand_B,SELLER048,603,5.0,3996
PROD03317,Brand_C,SELLER037,404,2.9,2475
PROD04680,Brand_C,SELLER036,10,3.5,4404
PROD01699,Brand_D,SELLER045,541,3.1,764
PROD02313,Brand_C,SELLER020,727,3.7,3093
PROD00571,Brand_D,SELLER009,271,2.7,2072
PROD00950,Brand_E,SELLER076,957,4.9,4372
PROD01200,Brand_H,SELLER042,629,3.6,2369
PROD03500,Brand_G,SELLER070,150,3.7,69
PROD02987,Brand_B,SELLER019,369,4.4,2441
PROD02331,Brand_C,SELLER013,440,4.0,1219
PROD03252,Brand_E,SELLER036,542,4.1,4387
PROD04558,Brand_B,SELLER077,974,3.0,744
PROD02066,Brand_H,SELLER057,955,3.4,2490
PROD00106,Brand_F,SELLER100,974,3.7,2282
PROD04315,Brand_E,SELLER099,884,4.0,73
PROD00726,Brand_B,SELLER052,472,3.0,1108
PROD04954,Brand_D,SELLER097,991,3.9,2011
PROD00851,Brand_A,SELLER012,416,2.8,4950
PROD04782,Brand_F,SELLER078,156,3.2,503
PROD04518,Brand_H,SELLER045,461,3.1,4381
PROD01909,Brand_F,SELLER010,251,4.5,818
PROD01401,Brand_E,SELLER051,429,3.0,2159
PROD00343,Brand_F,SELLER046,20,3.8,2539
PROD02362,Brand_F,SELLER020,167,3.9,4501
PROD01628,Brand_F,SELLER008,459,3.4,1981
PROD03209,Brand_B,SELLER024,204,4.1,1051
PROD00195,Brand_C,SELLER050,32,3.3,138
PROD01615,Brand_A,SELLER060,86,3.8,1288
PROD02709,Brand_B,SELLER078,28,3.5,752
PROD00658,Brand_B,SELLER050,690,4.1,2194
PROD03718,Brand_D,SELLER009,694,4.1,4747
PROD00712,Brand_C,SELLER005,328,2.7,2638
PROD02110,Brand_D,SELLER013,575,3.9,3150
PROD01925,Brand_B,SELLER089,328,3.2,34
PROD01025,Brand_G,SELLER002,426,5.0,3988
PROD03862,Brand_A,SELLER063,175,4.0,2014
PROD03963,Brand_C,SELLER026,787,4.5,4643
PROD03993,Brand_E,SELLER066,17,2.8,1511
PROD04266,Brand_E,SELLER065,463,2.7,2738
PROD04469,Brand_G,SELLER032,989,4.9,252
PROD04285,Brand_B,SELLER041,750,2.7,3415
PROD01978,Brand_G,SELLER063,226,4.5,921
PROD02964,Brand_G,SELLER068,163,2.8,2465
PROD01936,Brand_B,SELLER078,928,2.9,718
PROD04456,Brand_D,SELLER077,623,4.1,15
PROD01782,Brand_A,SELLER038,307,4.0,3830
PROD02146,Brand_C,SELLER013,104,2.5,1518
PROD04435,Brand_F,SELLER060,9,3.6,1521
PROD03701,Brand_B,SELLER007,294,3.3,3269
PROD01540,Brand_D,SELLER078,662,3.3,1279
PROD04411,Brand_E,SELLER055,549,3.7,2723
PROD00546,Brand_E,SELLER045,750,3.1,4074
PROD01477,Brand_A,SELLER058,844,4.4,2506
PROD03555,Brand_D,SELLER019,343,2.8,862
PROD02005,Brand_G,SELLER034,888,4.9,3426
PROD02245,Brand_G,SELLER098,7,3.0,2417
PROD04669,Brand_B,SELLER084,267,4.9,2692
PROD01039,Brand_A,SELLER089,877,4.3,1858
PROD01951,Brand_B,SELLER064,412,3.8,3232
PROD02119,Brand_H,SELLER078,462,2.8,2360
PROD03432,Brand_E,SELLER005,926,4.7,1553
PROD01675,Brand_C,SELLER047,224,4.5,1907
PROD01879,Brand_G,SELLER071,879,4.2,4004
PROD04694,Brand_F,SELLER066,34,3.4,2780
PROD03599,Brand_A,SELLER022,441,3.3,1536
PROD03081,Brand_E,SELLER072,167,3.4,1821
PROD00392,Brand_B,SELLER007,938,4.2,701
PROD01962,Brand_A,SELLER051,676,3.9,3194
PROD04568,Brand_F,SELLER035,635,3.7,4462
PROD00623,Brand_H,SELLER074,653,4.3,793
PROD01067,Brand_C,SELLER021,855,3.8,1553
PROD03453,Brand_B,SELLER096,976,3.9,2895
PROD02556,Brand_D,SELLER014,602,3.2,3081
PROD04486,Brand_D,SELLER098,213,4.6,425
PROD01907,Brand_G,SELLER046,961,2.8,2525
PROD02076,Brand_H,SELLER012,572,3.7,2279
PROD01364,Brand_B,SELLER005,777,4.2,3455
PROD03925,Brand_H,SELLER035,938,3.6,923
PROD02862,Brand_A,SELLER071,34,3.1,3824
PROD01400,Brand_E,SELLER044,526,3.7,4311
PROD02549,Brand_B,SELLER046,376,3.7,2758
PROD00843,Brand_H,SELLER059,565,3.0,539
PROD03416,Brand_G,SELLER002,794,4.9,547
PROD01397,Brand_H,SELLER048,320,2.9,3828
PROD01140,Brand_C,SELLER044,580,4.2,4143
PROD00367,Brand_G,SELLER062,836,4.3,260
PROD02462,Brand_A,SELLER040,453,3.8,1534
PROD01674,Brand_A,SELLER013,904,3.2,1852
PROD00607,Brand_E,SELLER058,614,3.3,1873
PROD04827,Brand_B,SELLER079,920,2.5,4570
PROD01381,Brand_D,SELLER081,333,2.7,2122
PROD04595,Brand_G,SELLER037,401,2.9,3680
PROD04396,Brand_D,SELLER028,296,4.4,4346
PROD03747,Brand_F,SELLER030,372,3.1,1130
PROD00409,Brand_G,SELLER012,880,4.3,3285
PROD01185,Brand_H,SELLER002,190,2.8,800
PROD03270,Brand_D,SELLER007,127,4.3,2945
PROD03584,Brand_B,SELLER026,5,4.9,757
PROD00878,Brand_H,SELLER027,900,3.0,2778
PROD03038,Brand_B,SELLER040,596,2.8,4728
PROD03737,Brand_D,SELLER056,477,4.1,4967
PROD04436,Brand_G,SELLER072,95,2.6,1004
PROD02672,Brand_A,SELLER056,588,5.0,355
PROD04770,Brand_F,SELLER005,439,2.8,1054
PROD01094,Brand_C,SELLER048,321,4.2,2087
PROD03831,Brand_E,SELLER047,121,4.0,3928
PROD01953,Brand_C,SELLER040,602,4.6,4975
PROD04008,Brand_A,SELLER032,518,4.5,2536
PROD00304,Brand_D,SELLER092,684,4.9,1902
PROD03140,Brand_H,SELLER065,713,4.1,2849
PROD03260,Brand_F,SELLER092,600,2.8,1293
PROD04319,Brand_H,SELLER037,44,4.7,3846
PROD03320,Brand_A,SELLER054,986,3.8,3511
PROD03738,Brand_F,SELLER006,708,2.5,794
PROD03858,Brand_H,SELLER016,823,5.0,2617
PROD03093,Brand_E,SELLER076,628,3.7,4636
PROD03688,Brand_D,SELLER073,703,2.6,2850
PROD04069,Brand_E,SELLER081,367,2.9,3426
PROD03955,Brand_A,SELLER061,575,3.0,2351
PROD04705,Brand_A,SELLER014,102,4.1,4383
PROD00683,Brand_E,SELLER023,580,4.2,2740
PROD02793,Brand_G,SELLER007,67,3.7,693
PROD01900,Brand_C,SELLER072,194,3.2,3472
PROD02079,Brand_C,SELLER016,253,2.8,265
PROD02707,Brand_E,SELLER022,81,3.4,2197
PROD03366,Brand_A,SELLER037,988,4.0,3359
PROD03672,Brand_D,SELLER003,651,3.6,3611
PROD02163,Brand_H,SELLER083,307,4.6,3163
PROD03174,Brand_E,SELLER002,412,4.1,3287
PROD03903,Brand_C,SELLER025,531,4.8,4545
PROD00267,Brand_E,SELLER027,388,4.1,4766
